Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
5179.431808167607,0.7,200000,5,44.287,9963,0,2.3515,278.0304
5179.431808167607,0.74,200000,5,59.479,11012,0,2.2155,284.1419
5179.431808167607,0.76,200000,5,70.934,11803,0,2.2331,274.2361
5179.431808167607,0.78,200000,5,51.528,10463,0,2.2359,279.4062
5179.431808167607,0.8,200000,5,53.686,10612,0,2.1790,300.5358
5179.431808167607,0.82,200000,5,62.056,11190,0,1.9755,265.4598
5179.431808167607,0.84,200000,5,52.078,10501,0,1.9657,247.4439
5179.431808167607,0.86,200000,5,46.995,10150,0,1.9743,275.8726
5179.431808167607,0.88,200000,5,54.468,10666,0,1.9573,275.9884
5179.431808167607,0.9,200000,5,61.868,11177,0,2.0626,294.6850
5179.431808167607,0.92,200000,5,55.221,10718,0,1.9647,293.9464
5179.431808167607,0.94,200000,5,56.177,10784,0,1.9651,261.0282
5179.431808167607,0.96,200000,5,52.643,10540,0,1.9279,264.6198
5179.431808167607,0.98,200000,5,57.886,10902,0,1.8019,304.9529
6110.899393986904,0.7,200000,5,66.300,11483,0,1.8772,295.3657
6110.899393986904,0.74,200000,5,63.447,11286,0,1.7763,256.3505
6110.899393986904,0.76,200000,5,56.524,10808,0,1.8518,264.5619
6110.899393986904,0.78,200000,5,59.464,11011,0,2.0466,270.2245
6110.899393986904,0.8,200000,5,47.980,10218,0,1.7568,271.9768
6110.899393986904,0.82,200000,5,53.686,10612,0,1.7165,299.6524
6110.899393986904,0.84,200000,5,74.251,12032,0,1.6923,251.0500
6110.899393986904,0.86,200000,5,41.912,9799,0,1.7797,276.8863
6110.899393986904,0.88,200000,5,53.237,10581,0,1.7672,261.6655
6110.899393986904,0.9,200000,5,39.247,9615,0,1.7313,285.5033
6110.899393986904,0.92,200000,5,44.504,9978,0,1.7175,281.7813
6110.899393986904,0.94,200000,5,47.980,10218,0,1.7618,270.1231
6110.899393986904,0.96,200000,5,61.608,11159,0,1.7672,265.6336
6110.899393986904,0.98,200000,5,58.306,10931,0,1.5942,278.8704
7414.3227907885785,0.7,200000,5,52.831,10553,0,1.8677,259.4352
7414.3227907885785,0.74,200000,5,68.718,11650,0,1.8674,272.5851
7414.3227907885785,0.76,200000,5,47.849,10209,0,2.2692,293.9899
7414.3227907885785,0.78,200000,5,52.715,10545,0,1.7965,261.8537
7414.3227907885785,0.8,200000,5,46.749,10133,0,1.8198,274.3809
7414.3227907885785,0.82,200000,5,51.861,10486,0,1.9189,277.9001
7414.3227907885785,0.84,200000,5,44.301,9964,0,3.1919,256.8863
7414.3227907885785,0.86,200000,5,66.575,11502,0,1.8002,264.2723
7414.3227907885785,0.88,200000,5,46.083,10087,0,1.8400,254.9891
7414.3227907885785,0.9,200000,5,37.596,9501,0,1.8675,269.5583
7414.3227907885785,0.92,200000,5,61.028,11119,0,1.8446,303.0847
7414.3227907885785,0.94,200000,5,60.536,11085,0,1.8043,263.3744
7414.3227907885785,0.96,200000,5,59.102,10986,0,1.8199,229.5728
7414.3227907885785,0.98,200000,5,57.292,10861,0,1.6973,273.4251
9368.695116714176,0.7,200000,5,73.512,11981,0,1.8508,305.3584
9368.695116714176,0.74,200000,5,32.310,9136,0,2.1952,261.8392
9368.695116714176,0.76,200000,5,46.459,10113,0,1.8020,282.2882
9368.695116714176,0.78,200000,5,24.142,8572,0,1.7208,287.2266
9368.695116714176,0.8,200000,5,75.395,12111,0,1.8171,296.5967
9368.695116714176,0.82,200000,5,62.462,11218,0,1.8411,274.9747
9368.695116714176,0.84,200000,5,48.617,10262,0,1.8135,268.9935
9368.695116714176,0.86,200000,5,61.521,11153,0,1.8434,267.2991
9368.695116714176,0.88,200000,5,38.566,9568,0,1.8956,300.5648
9368.695116714176,0.9,200000,5,61.868,11177,0,1.8010,275.6408
9368.695116714176,0.92,200000,5,38.479,9562,0,1.7829,267.4294
9368.695116714176,0.94,200000,5,45.894,10074,0,1.8135,269.2686
9368.695116714176,0.96,200000,5,62.592,11227,0,1.7480,287.3135
9368.695116714176,0.98,200000,5,56.046,10775,0,1.5999,295.9450
12624.998392741045,0.7,200000,5,55.510,10738,0,1.8473,273.5988
12624.998392741045,0.74,200000,5,55.047,10706,0,1.8027,302.2303
12624.998392741045,0.76,200000,5,59.826,11036,0,1.8267,284.6923
12624.998392741045,0.78,200000,5,68.878,11661,0,1.8443,228.4576
12624.998392741045,0.8,200000,5,48.096,10226,0,1.8308,257.0311
12624.998392741045,0.82,200000,5,56.466,10804,0,1.8145,281.1875
12624.998392741045,0.84,200000,5,53.845,10623,0,1.8062,274.5112
12624.998392741045,0.86,200000,5,58.812,10966,0,1.8163,302.5054
12624.998392741045,0.88,200000,5,65.503,11428,0,1.7963,300.0290
12624.998392741045,0.9,200000,5,71.542,11845,0,1.7831,256.9877
12624.998392741045,0.92,200000,5,51.861,10486,0,1.7708,292.8892
12624.998392741045,0.94,200000,5,44.895,10005,0,2.0567,272.5272
12624.998392741045,0.96,200000,5,57.929,10905,0,1.7634,274.0333
12624.998392741045,0.98,200000,5,55.337,10726,0,1.5655,282.9254
19136.176016667974,0.7,200000,5,63.345,11279,0,2.1677,277.1470
19136.176016667974,0.74,200000,5,67.009,11532,0,1.7624,260.9848
19136.176016667974,0.76,200000,5,59.580,11019,0,1.7689,251.4989
19136.176016667974,0.78,200000,5,59.464,11011,0,2.1408,227.1253
19136.176016667974,0.8,200000,5,53.150,10575,0,1.7964,284.4750
19136.176016667974,0.82,200000,5,54.337,10657,0,1.8167,284.6054
19136.176016667974,0.84,200000,5,68.110,11608,0,1.7581,291.9479
19136.176016667974,0.86,200000,5,77.277,12241,0,1.7745,273.0051
19136.176016667974,0.88,200000,5,47.878,10211,0,1.7980,263.9392
19136.176016667974,0.9,200000,5,76.177,12165,0,1.8256,237.4077
19136.176016667974,0.92,200000,5,50.456,10389,0,1.8804,262.3896
19136.176016667974,0.94,200000,5,55.757,10755,0,1.7514,259.0442
19136.176016667974,0.96,200000,5,65.532,11430,0,1.9211,282.2303
19136.176016667974,0.98,200000,5,35.395,9349,0,1.7297,259.1021
38666.940039943765,0.7,200000,5,59.870,11039,0,2.0190,252.6720
38666.940039943765,0.74,200000,5,62.303,11207,0,1.8859,254.2361
38666.940039943765,0.76,200000,5,46.097,10088,0,2.0358,288.4721
38666.940039943765,0.78,200000,5,66.401,11490,0,1.9056,288.4287
38666.940039943765,0.8,200000,5,51.108,10434,0,1.8303,288.3128
38666.940039943765,0.82,200000,5,53.975,10632,0,1.9354,290.3693
38666.940039943765,0.84,200000,5,54.946,10699,0,1.9615,264.7357
38666.940039943765,0.86,200000,5,62.462,11218,0,2.0300,294.2940
38666.940039943765,0.88,200000,5,68.255,11618,0,2.1056,304.6488
38666.940039943765,0.9,200000,5,65.431,11423,0,2.2426,294.3954
38666.940039943765,0.92,200000,5,63.852,11314,0,2.0236,252.1361
38666.940039943765,0.94,200000,5,48.443,10250,0,1.9646,297.3353
38666.940039943765,0.96,200000,5,57.321,10863,0,1.9794,285.9957
38666.940039943765,0.98,200000,5,47.676,10197,0,1.9088,280.2317
