Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
11949.866190325378,0.98,50000,5,56.857,10831,0,0.6251,77.7263
11949.866190325378,0.99,50000,5,62.172,11198,0,0.6287,77.7263
13516.169984484191,0.6,50000,5,64.287,11344,0,0.7201,77.7263
13516.169984484191,0.7,50000,5,41.839,9794,0,0.7174,77.7263
13516.169984484191,0.75,50000,5,52.715,10545,0,0.7488,77.7263
13516.169984484191,0.8,50000,5,51.325,10449,0,0.7219,77.7263
13516.169984484191,0.85,50000,5,65.112,11401,0,0.7125,77.7263
13516.169984484191,0.9,50000,5,54.613,10676,0,0.7011,77.7263
13516.169984484191,0.91,50000,5,44.779,9997,0,0.6652,77.7263
13516.169984484191,0.92,50000,5,68.573,11640,0,0.6563,77.7263
13516.169984484191,0.93,50000,5,62.563,11225,0,0.6481,77.7263
13516.169984484191,0.94,50000,5,60.797,11103,0,0.6545,77.7263
13516.169984484191,0.95,50000,5,43.027,9876,0,0.6245,77.7263
13516.169984484191,0.96,50000,5,64.707,11373,0,0.6372,77.7263
13516.169984484191,0.97,50000,5,36.872,9451,0,0.6291,77.7263
13516.169984484191,0.98,50000,5,47.429,10180,0,0.6727,77.7263
13516.169984484191,0.99,50000,5,66.445,11493,0,0.6605,77.7263
15529.685000595966,0.6,50000,5,62.563,11225,0,0.7175,77.7263
15529.685000595966,0.7,50000,5,53.020,10566,0,0.7093,77.7263
15529.685000595966,0.75,50000,5,67.009,11532,0,0.7709,77.7263
15529.685000595966,0.8,50000,5,61.810,11173,0,0.7233,77.7263
15529.685000595966,0.85,50000,5,66.908,11525,0,0.7170,77.7263
15529.685000595966,0.9,50000,5,41.376,9762,0,0.7072,77.7263
15529.685000595966,0.91,50000,5,59.146,10989,0,0.6505,77.7263
15529.685000595966,0.92,50000,5,58.552,10948,0,0.6543,77.7263
15529.685000595966,0.93,50000,5,67.082,11537,0,0.6644,77.7263
15529.685000595966,0.94,50000,5,50.760,10410,0,0.6506,77.7263
15529.685000595966,0.95,50000,5,55.771,10756,0,0.6499,77.7263
15529.685000595966,0.96,50000,5,63.201,11269,0,0.6682,77.7263
15529.685000595966,0.97,50000,5,43.577,9914,0,0.6438,77.7263
15529.685000595966,0.98,50000,5,55.293,10723,0,0.7281,77.7263
15529.685000595966,0.99,50000,5,32.469,9147,0,0.6928,77.7263
18214.02257243864,0.6,50000,5,44.229,9959,0,0.9645,77.7263
18214.02257243864,0.7,50000,5,60.434,11078,0,0.9090,77.7263
18214.02257243864,0.75,50000,5,64.475,11357,0,0.7815,77.7263
18214.02257243864,0.8,50000,5,47.762,10203,0,0.8058,77.7263
18214.02257243864,0.85,50000,5,60.333,11071,0,0.7455,77.7263
18214.02257243864,0.9,50000,5,50.181,10370,0,0.7165,77.7263
18214.02257243864,0.91,50000,5,51.962,10493,0,0.6365,77.7263
18214.02257243864,0.92,50000,5,46.155,10092,0,0.6603,77.7263
18214.02257243864,0.93,50000,5,52.802,10551,0,0.6327,77.7263
18214.02257243864,0.94,50000,5,41.999,9805,0,0.6520,77.7263
18214.02257243864,0.95,50000,5,41.289,9756,0,0.6307,77.7263
18214.02257243864,0.96,50000,5,42.071,9810,0,0.6664,77.7263
18214.02257243864,0.97,50000,5,40.594,9708,0,0.6627,77.7263
18214.02257243864,0.98,50000,5,58.798,10965,0,0.6240,77.7263
18214.02257243864,0.99,50000,5,49.993,10357,0,0.6352,77.7263
21971.68291599408,0.6,50000,5,46.097,10088,0,0.7278,77.7263
21971.68291599408,0.7,50000,5,75.062,12088,0,0.7398,77.7263
21971.68291599408,0.75,50000,5,73.990,12014,0,0.8813,77.7263
21971.68291599408,0.8,50000,5,49.993,10357,0,0.7571,77.7263
21971.68291599408,0.85,50000,5,48.211,10234,0,0.6955,77.7263
21971.68291599408,0.9,50000,5,73.077,11951,0,0.6725,77.7263
21971.68291599408,0.91,50000,5,34.888,9314,0,0.7503,77.7263
21971.68291599408,0.92,50000,5,41.636,9780,0,0.7306,77.7263
21971.68291599408,0.93,50000,5,51.991,10495,0,0.7162,77.7263
21971.68291599408,0.94,50000,5,61.390,11144,0,0.7496,77.7263
21971.68291599408,0.95,50000,5,46.314,10103,0,0.6814,77.7263
21971.68291599408,0.96,50000,5,56.886,10833,0,0.7254,77.7263
