Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
55784.60264197777,0.6,50000,5,19.522,8253,0,0.7517,19.5221
55784.60264197777,0.7,50000,5,25.561,8670,0,0.7397,25.5612
55784.60264197777,0.75,50000,5,7.009,7389,0,0.7455,7.0094
55784.60264197777,0.8,50000,5,15.670,7987,0,0.6833,15.6698
55784.60264197777,0.85,50000,5,19.754,8269,0,0.6878,19.7538
55784.60264197777,0.9,50000,5,17.509,8114,0,0.6422,17.5091
55784.60264197777,0.91,50000,5,14.931,7936,0,0.6208,14.9312
55784.60264197777,0.92,50000,5,16.597,8051,0,0.6280,16.5967
55784.60264197777,0.93,50000,5,30.398,9004,0,0.6061,30.3983
55784.60264197777,0.94,50000,5,21.955,8421,0,0.6027,21.9551
55784.60264197777,0.95,50000,5,23.563,8532,0,0.6223,23.5626
55784.60264197777,0.96,50000,5,6.430,7349,0,0.6110,6.4301
55784.60264197777,0.97,50000,5,14.627,7915,0,0.5970,14.6271
55784.60264197777,0.98,50000,5,11.846,7723,0,0.6102,11.8465
55784.60264197777,0.99,50000,5,15.148,7951,0,0.5944,15.1484
112135.55610754668,0.6,50000,5,13.990,7871,0,0.7035,13.9899
112135.55610754668,0.7,50000,5,14.526,7908,0,0.6999,14.5257
112135.55610754668,0.75,50000,5,17.741,8130,0,0.7502,17.7408
112135.55610754668,0.8,50000,5,18.697,8196,0,0.7537,18.6966
112135.55610754668,0.85,50000,5,16.423,8039,0,0.7211,16.4229
112135.55610754668,0.9,50000,5,19.175,8229,0,0.6652,19.1745
112135.55610754668,0.91,50000,5,20.869,8346,0,0.6699,20.8689
112135.55610754668,0.92,50000,5,24.041,8565,0,0.6196,24.0406
112135.55610754668,0.93,50000,5,15.829,7998,0,0.6276,15.8291
112135.55610754668,0.94,50000,5,23.505,8528,0,0.5981,23.5047
112135.55610754668,0.95,50000,5,22.636,8468,0,0.6181,22.6358
112135.55610754668,0.96,50000,5,15.597,7982,0,0.6425,15.5974
112135.55610754668,0.97,50000,5,15.684,7988,0,0.6039,15.6843
112135.55610754668,0.98,50000,5,18.798,8203,0,0.5980,18.7980
112135.55610754668,0.99,50000,5,21.883,8416,0,0.6068,21.8827
